system:index,consistent_change,latitude,longitude,.geo
4449,1,-14.707262747369008,-45.94276315454574,
4450,1,-6.122243240095567,-45.74684059107927,
4451,1,-11.850889638454166,-47.75241929440452,
4452,1,-16.76161997062194,-44.628977051520934,
4453,1,-7.10805443288833,-38.464288414250724,
4454,1,-10.373520322191201,-64.29669188203374,
4455,1,-7.499360570650793,-38.79199382989752,
4456,1,-9.82321237913958,-40.049994553778504,
4457,1,-9.711641620851935,-63.78519115925609,
4458,1,-16.071983327003384,-59.65330017841993,
4459,1,-8.630159850300448,-54.87785612804056,
4460,1,-15.667741449149599,-49.26617037967432,
4461,1,-15.738079535896158,-60.090420395672496,
4462,1,-3.8638786158190888,-46.37934438262782,
4463,1,-14.847938920862124,-52.40497381391634,
4464,1,-16.485388020755188,-49.73266550671759,
4465,1,-3.1855607447804397,-47.64004005236116,
4466,1,-8.564403171502896,-37.72991566948301,
4467,1,-9.296889454173954,-61.985775813636266,
4468,1,-9.475025375014855,-63.95119982376137,
4469,1,-8.98185028403324,-48.02272236339608,
4470,1,-5.995311290449478,-51.73824421004283,
4471,1,-9.459125194485939,-50.19188427995948,
4472,1,-2.3846228374594736,-53.71956840069684,
4473,1,-14.89375300035222,-56.35468645513305,
4474,1,-12.181559494538561,-38.33142758372944,
4475,1,-12.12631310456521,-64.17218538365478,
4476,1,-17.768990730233572,-54.63342453923164,
4477,1,-8.934688731616966,-64.46297004112427,
4478,1,-2.297306591843056,-44.997106654953114,
4479,1,-13.100805524778067,-54.457714069657854,
4480,1,-25.602120344698974,-50.93002994892049,
4481,1,-6.075081687679291,-52.1626981817893,
4482,1,-13.35763386450784,-55.38800937789203,
4483,1,-1.7351408870410596,-48.249636804164666,
4484,1,-15.78604957206814,-40.289575240053175,
4485,1,-6.184765983870284,-50.984467855138135,
4486,1,-18.738362753326946,-47.149559907231904,
4487,1,-7.849434036872171,-36.83896657069327,
4488,1,-2.968078614495103,-49.316565867113425,
4489,1,-2.0296984687038515,-66.06080343698765,
4490,1,-22.709095972192056,-47.22852182070601,
4491,1,-9.445650465224148,-70.46353647598585,
4492,1,-6.580114540411286,-46.885185719115526,
4493,1,-6.918330244882287,-37.897810796084954,
4494,1,-16.449814735504056,-42.01811350975596,
4495,1,-5.478420675967105,-72.17536608140401,
4496,1,-9.946101910007133,-37.744737871670985,
4497,1,0.7412448566912246,-60.41731732756359,
4498,1,-4.982281144547893,-44.617388784355796,
4499,1,-3.856602262017721,-47.73463265177895,
4500,1,-10.289168517012378,-56.16226732127465,
4501,1,-19.853800841618156,-46.58389077282184,
4502,1,1.7116948581255436,-60.43806841062675,
4503,1,-10.706615629542718,-52.32762886795365,
4504,1,-11.342622850699339,-55.18103753643089,
4505,1,-9.411424652899193,-37.95036224020594,
4506,1,-17.724793618254893,-53.0983833817282,
4507,1,-10.01643999675369,-48.7406559384644,
4508,1,-5.8678403516329185,-35.665048157405884,
4509,1,-18.312561308654296,-41.8477929318869,
4510,1,-9.73023674723321,-49.13708247334634,
4511,1,-1.459986915515251,-54.931485550502494,
4512,1,-19.215368169194413,-49.73293500130282,
4513,1,-7.583712375829616,-51.907217314985715,
4514,1,-4.084594681127256,-53.78802002534675,
4515,1,-15.844529897064323,-56.899874001065186,
4516,1,-10.511232055246722,-54.39465233671267,
4517,1,-21.25840661986744,-52.04816298306406,
4518,1,-3.6321132725162526,-40.80781332746173,
4519,1,-6.138682409794954,-53.47486731730269,
4520,1,-10.304260213785586,-37.8245082689008,
4521,1,-1.5575439553706305,-58.51360757745749,
4522,1,-5.858138546564427,-48.47978517995609,
4523,1,-12.108256967354407,-41.07784690186806,
4524,1,-8.82042302747696,-42.31321008058922,
4525,1,-16.30051473528339,-52.894914969875124,
4526,1,-9.871182415311566,-60.22139476409712,
4527,1,-12.684166896003433,-49.36911731123442,
4528,1,-15.274818343875722,-44.741086798979055,
4529,1,-9.190439093005793,-51.4291339207773,
4530,1,-3.1448670624098254,-52.39823644928544,
4531,1,-23.726977020627885,-54.47415323935724,
4532,1,-3.65178637723847,-58.306366241411126,
4533,1,-15.8210838681488,-51.47764294611976,
4534,1,-9.919421946068784,-56.330701437047054,
4535,1,-8.710199742115496,-67.11452726525985,
4536,1,-11.930660035683978,-63.92640632191967,
4537,1,-17.971650658330937,-40.0138822793569,
4538,1,-12.314689819645075,-62.11648068747566,
4539,1,-11.723418699637605,-43.21601694112934,
4540,1,-6.340803348721846,-36.723622888212326,
4541,1,-6.273699196998117,-44.17299221330187,
4542,1,-3.3488744634333676,-47.76831947493343,
4543,1,-12.46641527113286,-58.239531584272626,
4544,1,-6.574185659536098,-37.7568651280066,
4545,1,-3.7994694099477195,-40.08610682820011,
4546,1,2.3563259060097126,-61.545152166775644,
4547,1,-18.93913621932766,-53.72307183030492,
4548,1,-15.976582243829892,-49.35725954948404,
4549,1,-8.116233676255668,-55.10396208505344,
4550,1,-4.977160747428413,-44.65754347755594,
4551,1,-23.8886737717694,-52.57179096217733,
4552,1,-13.633865814374591,-51.144278144183005,
4553,1,-10.72278530465687,-48.16932741776438,
4554,1,-9.21253764899513,-54.86599836629018,
4555,1,-6.383652987774346,-50.16762976728826,
4556,1,-15.493647947087236,-51.37227056329254,
4557,1,-5.321844321945073,-48.791051425903504,
4558,1,-2.9182221162264694,-52.903538796602675,
4559,1,-12.455904982308663,-54.34371786010309,
4560,1,-16.683197046318305,-46.45561135024957,
4561,1,-9.874955339504865,-53.81550847304081,
4562,1,-5.7759426980674915,-59.90662508854164,
4563,1,-5.23291110881724,-49.47206424279452,
4564,1,-4.713056053897273,-55.83590937855403,
4565,1,-0.8835379976957531,-51.745790058429435,
4566,1,-5.2294076792091735,-49.09396333970861,
4567,1,1.9027665190577663,-61.46780722081296,
4568,1,-4.07192843562117,-48.073387345420414,
4569,1,-12.424374115836066,-57.64745198050946,
4570,1,-9.177772847499707,-65.95408358123426,
4571,1,-6.357242518421233,-53.5621835629191,
4572,1,-3.187177712291855,-48.61857489135255,
4573,1,-6.626198114486617,-42.85408571315759,
4574,1,-3.742067063292482,-52.35646478857389,
4575,1,-7.517147213276359,-45.71315376792479,
4576,1,-1.9631333061505947,-44.93566188951934,
4577,1,-5.193834393958041,-44.805496004850426,
4578,1,-9.342973028249286,-61.98254187861344,
4579,1,-13.571343070599873,-52.589308110217665,
4580,1,-3.1111802392553427,-67.92408899930837,
4581,1,-4.696077895027414,-42.44041152482055,
4582,1,-22.456040556655587,-53.050413345556215,
4583,1,-13.67617646425662,-48.861389512650064,
4584,1,-15.53703657531021,-57.972731944889134,
4585,1,-13.051218521094668,-49.28746045190795,
4586,1,-11.342353356114103,-62.27682996569099,
4587,1,-15.973348308807061,-40.54559509602724,
4588,1,-15.664507514126768,-54.865459377119706,
4589,1,-9.223856421575036,-37.20278426076168,
4590,1,-12.699528087361877,-48.06449402410763,
4591,1,-9.835339635475194,-42.23290069418894,
4592,1,-4.463773562554105,-45.90206947217513,
4593,1,2.397289082965562,-61.43627635434036,
4594,1,-15.790630980017152,-45.1412862580543,
4595,1,-11.735545955973219,-46.54535304713311,
4596,1,-3.901877352337345,-38.61008498486332,
4597,1,-17.18634343695365,-40.771431558454886,
4598,1,1.148181680397368,-60.06778285051268,
4599,1,-22.79398676654135,-47.141475069674826,
4600,1,-25.990731536609083,-53.648152335609346,
4601,1,-15.755057694766016,-40.84311711812763,
4602,1,-7.090537284847998,-35.84075862697966,
4603,1,-6.910245407325211,-56.61340125695948,
4604,1,-6.943123746723985,-49.66906478460193,
4605,1,-16.365193435739997,-54.34533482761451,
4606,1,-4.218533489989476,-46.5084322889558,
4607,1,-18.48800228364284,-44.29615123875465,
4608,1,-10.044197939032983,-53.74759583756138,
4609,1,-11.985367436486857,-51.3862842817248,
4610,1,-9.018771042210552,-68.84306553496263,
4611,1,-10.53683404084413,-44.93808734078647,
4612,1,-17.542615278635452,-43.43538553351133,
4613,1,-19.45360138254291,-43.93529798912384,
4614,1,-21.888484960148872,-53.862670025457085,
4615,1,-11.90317158798992,-60.37931859104533,
4616,1,-6.924259125757476,-48.56925738225439,
4617,1,-17.50299957460578,-48.302996732041365,
4618,1,-4.021802442767302,-54.21328248084893,
4619,1,-14.305176826197108,-54.6654943948747,
4620,1,-9.658551187560473,-56.989346203363496,
4621,1,-9.54428548342047,-62.52180054367039,
4622,1,-8.256101365993079,-55.17888157974901,
4623,1,-12.473152635763757,-57.86682057289144,
4624,1,-22.203793624874827,-45.406738424511616,
4625,1,-0.9218062287992455,-46.198513515934565,
4626,1,-2.878606412196798,-52.55265684662559,
4627,1,-7.396683133675931,-36.32557938581897,
4628,1,-23.12250066594386,-48.741733916805345,
4629,1,-2.5519789748909405,-57.85361533821488,
4630,1,-4.348699374658396,-38.09049942452859,
4631,1,-10.06926093545992,-63.917243506021656,
4632,1,-5.491356416058427,-38.20476512866859,
4633,1,-3.864417604989561,-55.47532562350845,
4634,1,-16.82926311151614,-51.60592236869202,
4635,1,-7.731664903124101,-61.38722833982743,
4636,1,-9.23221075371735,-60.784638447240056,
4637,1,-8.987779164908428,-38.404460616328365,
4638,1,-0.37149828574762633,-62.77027455125785,
4639,1,-5.883740532161833,-38.150057727865715,
4640,1,-8.75358837033847,-49.27560269015757,
4641,1,-15.68471960801946,-50.39373572430114,
4642,1,-17.683560946713804,-50.77911298118842,
4643,1,-4.381847208642406,-48.07500431293184,
4644,1,-4.263269591138628,-50.69071875723105,
4645,1,-1.3616213919041629,-55.15462706707778,
4646,1,-3.334321755830632,-68.08416878293846,
4647,1,-8.874321944524134,-68.63851914476862,
4648,1,-23.20577449278174,-52.580953778075354,
4649,1,-16.042877911797913,-60.1445888073049,
4650,1,-18.424940550697645,-55.95206154479068,
4651,1,-22.64657322841734,-43.57201928822591,
4652,1,-9.69843638617538,-36.92763028923587,
4653,1,-10.279736206529122,-51.40703536478796,
4654,1,1.0279870953821764,-52.32385594376035,
4655,1,-19.71123820602839,-52.392577062995485,
4656,1,-9.888160574181423,-60.21250144278434,
4657,1,-12.753427004409048,-62.21861913528005,
4658,1,-14.717503541607972,-40.88839220844725,
4659,1,1.6572569519079012,-60.79380126313808,
4660,1,-3.7717114676684274,-59.05744765046346,
4661,1,-14.439654624229803,-51.326456483802446,
4662,1,-21.31634795569315,-42.8624400452999,
4663,1,-9.36749703550575,-58.99654187420015,
4664,1,-13.305351914972082,-46.75555882361708,
4665,1,-17.20790300377252,-43.51758138200827,
4666,1,-6.840176815163887,-59.775381225531774,
4667,1,-17.926375568011313,-47.821140413639654,
4668,1,-3.3626186872803965,-50.54546117578893,
4669,1,-26.08478514685639,-50.45625846807586,
4670,1,3.5272798788595083,-51.50863482342188,
4671,1,-5.517497390826304,-44.28483246617475,
4672,1,-11.276327182731318,-42.93116116453504,
4673,1,-10.927331694850885,-61.42010667922621,
4674,1,-3.33701670168299,-48.8931898737079,
4675,1,-14.495440003373623,-58.0446869991471,
4676,1,-7.505828440696454,-35.749399962584704,
4677,1,-6.708124468398318,-52.297714968992466,
4678,1,-14.773827909922264,-45.50914636690125,
4679,1,-5.380863636111726,-40.55475791192526,
4680,1,-10.188916531304638,-50.54950359456747,
4681,1,-17.674128636230552,-49.486077961226776,
4682,1,-4.870979880845485,-48.63797850148954,
4683,1,-17.315700837866864,-41.47642939343189,
4684,1,-6.457494504128971,-52.680397280027385,
4685,1,-12.241656787046157,-50.65164204237186,
4686,1,-8.675704435205304,-54.8142554059249,
4687,1,-5.740099918231121,-72.5030714970508,
4688,1,-12.496329170094043,-53.08598663080735,
4689,1,-3.7223939585702643,-44.554866040581075,
4690,1,-11.373345233416227,-59.217257939508315,
4691,1,-5.264711469875071,-38.631914046267426,
4692,1,-2.0539529813750788,-48.23454510739146,
4693,1,2.277363992535607,-61.45918339408541,
4694,1,-12.475308592445646,-63.245124010443426,
4695,1,-13.552747944218599,-51.2224315739014,
4696,1,-11.353672128694011,-54.84982869117603,
4697,1,-17.62535011630286,-54.724513709041354,
4698,1,-26.288253558709464,-48.915288429697235,
4699,1,-2.416692693102541,-49.593336806150646,
4700,1,-5.9220087632653255,-48.22187886188537,
4701,1,-3.600043416873187,-45.311876330508596,
4702,1,-12.666649747963103,-47.38994907726229,
4703,1,-16.683736035488778,-54.097130314612286,
4704,1,-0.8765311384796215,-49.58606045234928,
4705,1,-4.222036919597543,-49.73751640925183,
4706,1,-11.149125738499997,-60.33539097365188,
4707,1,-8.159352809893406,-37.02653480201743,
4708,1,-5.853557138615417,-43.831812068393276,
4709,1,-12.910811842186789,-53.47351984437651,
4710,1,-4.9954863792244515,-49.87145521811405,
4711,1,-9.907564184318403,-47.57185792229649,
4712,1,-6.086400460259198,-51.373887530803955,
4713,1,-6.18180154343269,-47.24630846333157,
4714,1,-12.144369241776012,-52.70869421147715,
4715,1,-0.6159298745565485,-68.88322022816278,
4716,1,-6.130328077652643,-37.40490519968857,
4717,1,-3.860375186211024,-38.74429328831078,
4718,1,-21.851564201971563,-55.349202157618066,
4719,1,-5.073370314357613,-48.340725973974386,
4720,1,-8.794551547294319,-68.75089838681197,
4721,1,-3.3750154382012463,-68.57195398221536,
4722,1,-7.735437827317402,-72.59658611812765,
4723,1,-8.34314811702426,-62.71529765586973,
4724,1,-3.1540298783078446,-49.060007021968886,
4725,1,-25.46467810622869,-51.08930124879489,
4726,1,-10.188916531304638,-63.151878883951824,
4727,1,-5.533397571355221,-46.717560087098825,
4728,1,-6.36586634514878,-49.738055398422304,
4729,1,-0.8202067701653268,-49.59064186029829,
4730,1,-17.14861419502063,-42.241524520916485,
4731,1,-10.032340177282606,-58.473452884257355,
4732,1,-17.708084953970268,-48.467118934450006,
4733,1,-3.5531513590421477,-58.966897469824204,
4734,1,-20.322182430758076,-42.87348932329457,
4735,1,-9.698705880760617,-51.98429276636317,
4736,1,-3.2874296979995927,-45.962975248438426,
4737,1,-8.389231691099592,-38.41712686183445,
4738,1,-13.942437114469648,-51.98779619597123,
4739,1,-2.709902801839152,-47.98175918644023,
4740,1,-18.389097770861277,-49.30848102955635,
4741,1,-3.142980600313174,-53.01807399532791,
4742,1,-12.34163927816866,-42.250148347644036,
4743,1,-7.482112917195697,-37.6072956332007,
4744,1,-12.220097220227288,-60.64584873584359,
4745,1,-11.106276099447495,-51.92635143053746,
4746,1,-11.926887111490675,-47.80577922228122,
4747,1,-17.405173040165167,-48.405404674431,
4748,1,-8.436393243515866,-46.27504997814155,
4749,1,-12.732406426760651,-47.12988680250969,
4750,1,-21.61090553735594,-41.01828859853094,
4751,1,-5.8034311457615475,-52.2618721891561,
4752,1,-23.842859692279305,-50.76186532773332,
4753,1,-6.503039089033831,-56.06767472185686,
4754,1,-10.134209130501759,-64.68611155769955,
4755,1,-11.894008772091901,-63.65556426375764,
4756,1,-7.924892520738211,-48.42022687661897,
4757,1,-9.0026013670964,-47.93432813943872,
4758,1,-21.474810771811836,-56.41289728554399,
4759,1,-3.2868907088291204,-47.32257543095332,
4760,1,-31.45662071436272,-52.399044933041154,
4761,1,-13.294302636977413,-54.37390125364951,
4762,1,-5.303249195563798,-41.43627470023175,
4763,1,-2.733887819925143,-51.71668464322396,
4764,1,-23.285544890011554,-47.732746189682295,
4765,1,-7.139315804775689,-48.72745070378784,
4766,1,-10.78396057550541,-53.1021563059215,
4767,1,-4.109388182968956,-53.662166054041606,
4768,1,-14.292510580691026,-58.678268769036606,
4769,1,-11.311361478811982,-55.49068681486689,
4770,1,-9.563689093557453,-67.40962383609312,
4771,1,-18.340588745518822,-43.68143408983167,
4772,1,-17.749856614681825,-48.640942941927136,
4773,1,-14.189833143716164,-40.44345664822285,
4774,1,-22.72526564730621,-49.297970740732154,
4775,1,-12.641047762365698,-49.880887528597306,
4776,1,-16.36681040325141,-48.156391677673064,
4777,1,-4.748898833733642,-55.80545649042237,
4778,1,-16.334201558437872,-43.25051224803953,
4779,1,-7.6036549751370694,-47.294547994088795,
4780,1,-1.989813270088944,-54.89294782481377,
4781,1,-9.692507505300192,-55.80033609330289,
4782,1,-15.93561906687404,-45.51264979650931,
4783,1,-8.840635121369651,-46.5113967293934,
4784,1,-16.234488561900605,-47.067633553320206,
4785,1,-9.340547576982164,-66.56287184928206,
4786,1,-9.346476457857353,-62.70290090494888,
4787,1,-20.25373080610817,-55.50146659827633,
4788,1,-5.4927038889846065,-44.65754347755594,
4789,1,-3.184752261024731,-65.18871895916442,
4790,1,-1.6604908869307282,-48.48652254458699,
4791,1,-10.44574487103441,-54.48250757149955,
4792,1,2.1210571330988097,-51.20383644752013,
4793,1,-9.85123981600411,-36.940566029327194,
4794,1,-5.654939629296591,-57.03704674495024,
4795,1,-20.415966546420155,-57.424849453104635,
4796,1,-0.35155568644017254,-63.41167166411918,
4797,1,-15.742930438430403,-44.6963506978299,
4798,1,-20.10604777339892,-40.18177740595883,
4799,1,-15.586623578993606,-49.95095612075863,
4800,1,-14.08203530962182,-50.10456803434307,
4801,1,-6.880870497534501,-41.41821856302094,
4802,1,-13.435517799641001,-44.20317560684828,
4803,1,-2.4072603826192855,-56.34498465006456,
4804,1,-2.4272029819267393,-46.60922326383401,
4805,1,-12.924825560619052,-61.876091517445275,
4806,1,-14.716425563267027,-39.24231928182664,
4807,1,-8.531255337518886,-39.365478307279425,
4808,1,-9.273712919843671,-44.49557723182919,
4809,1,-15.443252459648132,-52.858263706283054,
4810,1,-6.172638727534671,-53.36976442906071,
4811,1,-20.108203730080806,-47.199416405500536,
4812,1,-23.33647936662113,-48.65657362787081,
4813,1,-9.647501909565804,-56.76108428966872,
4814,1,-9.41492808250726,-56.89044169058194,
4815,1,-14.466334588168152,-55.84830612947488,
4816,1,-3.3046773514546883,-46.07158156628847,
4817,1,-8.74119161941762,-71.18578196441794,
4818,1,-11.64769072118633,-60.786794403921945,
4819,1,-1.2923612834985478,-51.98025034758463,
4820,1,-4.342770493783207,-48.78188861000548,
4821,1,-12.952583502898346,-41.92783282370195,
4822,1,-1.7486156163028523,-66.06457636118095,
4823,1,-10.22341183821483,-37.89619382857354,
4824,1,-12.572865632301024,-54.743378330007864,
4825,1,-1.8537185045448359,-46.43351279426023,
4826,1,-13.905516356292335,-40.121410618866,
4827,1,-17.67951852793527,-42.43717758979772,
4828,1,-8.591083135441249,-54.49274836573852,
4829,1,-7.534933855901925,-55.64025630967279,
4830,1,-10.47970118877413,-63.04731498488031,
4831,1,-10.792853896818194,-56.28973826009121,
4832,1,-17.695418708464185,-43.71916333176469,
4833,1,-3.9948529842437166,-54.104406668413645,
4834,1,-20.687078099167426,-49.07671568625351,
4835,1,-5.5870269938171555,-38.07918065194868,
4836,1,-15.7639510160788,-41.66184166807416,
4837,1,-2.3355748229465485,-44.59367326085504,
4838,1,-7.672645588957448,-72.39392619003029,
4839,1,-18.522497590553026,-56.141246743626255,
4840,1,-10.596931333351726,-47.6297992581222,
4841,1,-22.42397070101252,-50.8489120787645,
4842,1,-18.593913655640527,-47.904144745892296,
4843,1,-17.349926650191815,-45.266062251018504,
4844,1,-13.240134225345006,-60.4752586633893,
4845,1,1.5540405257625673,-61.56428628232739,
4846,1,-2.589169227653488,-54.381447102036105,
4847,1,-14.941992531109438,-52.209051250449875,
4848,1,-29.157023418545158,-51.9988454739659,
4849,1,-8.578416889935163,-41.18241080093957,
4850,1,-6.239473384673164,-39.55708895738212,
4851,1,-8.344765084535673,-40.151055023241945,
4852,1,-6.512740894102323,-68.34638701437295,
4853,1,-3.907267244042063,-44.66589780969825,
4854,1,-5.7683968496808875,-57.598403965996525,
4855,1,-19.225878458018613,-56.324772556171865,
4856,1,-4.6378670646164695,-55.76152887302893,
4857,1,-12.206083501795025,-44.274322177350555,
4858,1,-5.203805693611767,-38.226863684657935,
4859,1,-11.343700829040284,-55.150315153714004,
4860,1,-7.956962376381276,-48.57329980103293,
4861,1,-12.734831878027773,-47.52631333739163,
4862,1,0.5784701272087673,-68.01787311497044,
4863,1,-3.879239807177533,-43.03060466648707,
4864,1,-16.774825205298498,-43.85067668935979,
4865,1,-11.476292164976325,-56.90715035486656,
4866,1,-14.485199209134663,-59.87617220040998,
4867,1,-4.497460385708588,-47.1916010625287,
4868,1,-9.775242342967598,-64.23713357869661,
4869,1,-4.810882588337889,-46.53376477996797,
4870,1,-11.798877183503645,-47.19779943798912,
4871,1,-24.669399585197677,-51.346399083109894,
4872,1,-6.185843962211229,-55.440021832842554,
4873,1,-4.50446724492472,-55.99167724882035,
4874,1,0.0979612817332356,-60.673067688952415,
4875,1,-7.764273747937639,-37.91047704159104,
4876,1,-4.039319590807632,-50.78558085123407,
4877,1,-7.286459848314466,-52.163506665545015,
4878,1,-4.711169591800622,-56.14798410825715,
4879,1,-1.4443562295715706,-51.58112886685032,
4880,1,-18.692548673836853,-56.21454927081041,
4881,1,-15.439210040869593,-42.31240159683352,
4882,1,-8.854648839801914,-46.88410774077458,
4883,1,-9.858785664390716,-63.728866790941794,
4884,1,-3.3383641746091692,-48.83417055954124,
4885,1,-9.535122667522451,-57.40598483213813,
4886,1,-9.79141201808175,-53.90525016992435,
4887,1,0.6202417879203255,-63.679279787258395,
4888,1,-10.151995773127325,-54.04835179468459,
4889,1,-13.063615272015518,-47.21882001563752,
4890,1,-1.5473031611316683,-47.651897814111535,
4891,1,2.8845352930719907,-61.30691895342715,
4892,1,-16.286501016851126,-52.8135276051339,
4893,1,-18.75587990136728,-47.16950250653936,
4894,1,-12.661798845428859,-54.546916777370924,
4895,1,-11.87325768902874,-62.667597114282984,
4896,1,-8.002776455871373,-63.5809142636473,
4897,1,-12.608438917552157,-48.11974041408099,
4898,1,-6.5022306052781245,-37.40894761846711,
4899,1,-21.566977919962497,-57.63316876749195,
4900,1,-8.351771943751807,-63.88113123160005,
4901,1,-11.118403355783109,-53.3374250788324,
4902,1,-8.176330968763263,-62.852470399754786,
4903,1,-13.967230616311348,-52.91216262333022,
4904,1,-15.716250474492053,-59.34203393247252,
4905,1,-15.892499933236305,-57.641792594219496,
4906,1,-15.585545600652665,-44.19212632885362,
4907,1,-13.186504802883071,-39.543883722705566,
4908,1,-7.748373567408724,-47.65486225454913,
4909,1,-15.015834047464065,-52.002348903573974,
4910,1,-2.0235000932434266,-46.18773373252513,
4911,1,-2.9486750043581216,-44.54597271926829,
4912,1,-11.300581695402546,-52.820803958935265,
4913,1,-9.92157790275067,-57.52321497671572,
4914,1,-2.6541174226953297,-46.95067290332784,
4915,1,-11.62828711104935,-51.77597345197585,
4916,1,-5.251506235198515,-35.81677360889367,
4917,1,-12.929945957738536,-38.91515285535031,
4918,1,-7.113444324593046,-38.8895508697529,
4919,1,-12.015011840862801,-56.51207129291079,
4920,1,-8.280355878664306,-50.86373428095247,
4921,1,0.42566669738003693,-60.369077796806366,
4922,1,-8.207592340650624,-38.011537511054485,
4923,1,-12.904343972141127,-47.34898590030644,
4924,1,-5.190061469764738,-56.20269150906003,
4925,1,-3.083691791561285,-45.433687883035205,
4926,1,-11.956801010451859,-49.486077961226776,
4927,1,-0.5423578527871591,-64.81331300193088,
4928,1,-12.207969963891674,-39.76998967971845,
4929,1,-15.79197845294333,-57.030039885734105,
4930,1,-17.14618874375351,-57.35505035552855,
4931,1,-7.592605697142399,-44.317441310988286,
4932,1,-6.983547934509363,-62.99557202451503,
4933,1,-7.7788264555403765,-61.49448718475131,
4934,1,-9.5618026314608,-52.101792405526,
4935,1,-21.336290555000605,-52.21551912049553,
4936,1,-14.880817260260898,-59.7891254493788,
4937,1,-11.332921045630851,-39.8290089938851,
4938,1,-4.728417245255717,-47.01184817417638,
4939,1,-7.334699379071684,-34.8730035713977,
4940,1,-16.318570872494192,-41.56401513363354,
4941,1,-14.22513693438206,-55.78416641818875,
4942,1,-10.218291441095346,-47.65351478162296,
4943,1,-0.7110614631448051,-51.788909192067166,
4944,1,-12.669614188400697,-42.94571387213778,
4945,1,-9.263472125604707,-59.556282127735024,
4946,1,-8.360395770479354,-50.84702561666785,
4947,1,-17.89727015280584,-47.63491965524168,
4948,1,-7.370272664322818,-72.56047384370603,
4949,1,-4.44005803905335,-38.21716187958944,
4950,1,-18.058697409362118,-42.50509022527715,
4951,1,-15.351085311497467,-59.55143122520078,
4952,1,-7.55676291730603,-60.790567328115245,
4953,1,-12.103945053990635,-54.34290937634738,
4954,1,-16.239339464434853,-48.72852868212878,
4955,1,-13.233396860714109,-49.08965142634483,
4956,1,-7.496396130213198,-48.06907543205665,
4957,1,-13.245524117049722,-42.28949455708847,
4958,1,-16.32584722629556,-42.620164413172866,
4959,1,-9.626211837332171,-49.07294276206021,
4960,1,3.1626537050353947,-61.30045108338149,
4961,1,-9.891933498374726,-45.27845900193935,
4962,1,-10.942423391624093,-49.25997200421389,
4963,1,-8.670314543500588,-36.17277595599023,
4964,1,-4.002129338045084,-46.43998066430589,
4965,1,-11.08040461926485,-57.149964976164064,
4966,1,-4.929460205841665,-44.236323440832294,
4967,1,-13.44872303431756,-44.72949853181392,
4968,1,-7.546522123067068,-37.27500880960489,
4969,1,-21.142523948216024,-56.40077002920838,
4970,1,-2.2372092993354604,-55.638908836746616,
4971,1,-9.726194328454675,-54.56658988209314,
4972,1,-3.553420853627384,-52.0769989036843,
4973,1,-7.310175371815222,-57.983781222883806,
4974,1,-11.606458049645244,-61.83809278092702,
4975,1,-4.541926992272505,-43.769289324618555,
4976,1,-4.9262262708188365,-49.84693121085759,
4977,1,-9.631062739866415,-49.0721342783045,
4978,1,-14.470107512361455,-55.90894241115294,
4979,1,-11.216499384808959,-59.052327253343975,
4980,1,-10.854298662251967,-51.652544931937825,
4981,1,-9.748292884444012,-53.89339240817397,
4982,1,-11.454732598157456,-48.1041097281373,
4983,1,2.2390957614321145,-59.9236032474115,
4984,1,-17.71320535108975,-39.16578281961966,
4985,1,-11.32833963768184,-47.66725900546999,
4986,1,-10.547344329668327,-56.4775759860006,
4987,1,-3.399808940042944,-47.613090593837576,
4988,1,-16.199454265819945,-50.0010821136125,
4989,1,-5.554148654418381,-47.92462633437023,
4990,1,-8.142374651023545,-44.6963506978299,
4991,1,-3.435112730708842,-59.62365577404399,
4992,1,-0.7266921490884855,-47.900641316284236,
4993,1,-5.588104972158098,-48.32563427720118,
4994,1,-11.813699385691617,-56.28488735755697,
4995,1,-9.585518154961555,-62.65304440668025,
4996,1,-5.9872264528924015,-51.555796375838156,
4997,1,-18.393409684225052,-46.17668445453046,
4998,1,-11.854123573476997,-49.87522814230735,
4999,1,-17.542615278635452,-43.634811526585864,
5000,2,-3.000956953893877,-65.01462545710206,
5001,2,-19.649523946009378,-47.60311929418385,
5002,2,-6.784391436020065,-35.84830447536626,
5003,2,-18.221472138844575,-48.0499413165049,
5004,2,-12.093704259751672,-55.8755250825837,
5005,2,-10.897148301304469,-69.63672708848223,
5006,2,2.167949190929849,-60.1235682296565,
5007,2,-8.227804434543312,-72.02310164074574,
5008,2,-15.551589282912946,-53.32772327376391,
5009,2,-20.33673513836081,-53.833564610251614,
5010,2,-14.94657393905845,-42.204334268153936,
5011,2,-7.0245111114652135,-43.558275064378876,
5012,2,-2.1657932342479578,-56.8443581165066,
5013,2,-12.5275905419814,-44.9097904093367,
5014,2,-10.475928264580826,-68.20571084087983,
5015,2,-7.338202808679751,-35.50469887919055,
5016,2,-3.5216204925695527,-59.79774927610635,
5017,2,-3.3035993731137436,-59.420187362190916,
5018,2,-12.673387112594,-54.81748934094773,
5019,2,-11.05965353620169,-40.02358408442539,
5020,2,-13.0258860300825,-61.0630263537887,
5021,2,-6.523251182926521,-59.09194295737365,
5022,2,-17.129480079468884,-55.34542923342477,
5023,2,-17.695957697634654,-47.7230443846138,
5024,2,-11.75225462025784,-40.29011422922365,
5025,2,-18.026358059133816,-53.60233825611925,
5026,2,-7.841349199315094,-47.73328517885277,
5027,2,-20.790564019897996,-56.213471292469464,
