system:index,Lat,Lon,one_change,.geo
2061,-19.95683207336666,-57.606748447143545,1,"{""type"":""Point"",""coordinates"":[-57.606748447143545,-19.95683207336666]}"
2063,-9.549125188286055,-48.53496624430768,1,"{""type"":""Point"",""coordinates"":[-48.53496624430768,-9.549125188286055]}"
2064,-21.36586445944399,-57.44980797736578,1,"{""type"":""Point"",""coordinates"":[-57.44980797736578,-21.36586445944399]}"
2065,-25.983969223579876,-53.5326846797419,1,"{""type"":""Point"",""coordinates"":[-53.5326846797419,-25.983969223579876]}"
2069,-7.660732588396755,-48.15270159728297,1,"{""type"":""Point"",""coordinates"":[-48.15270159728297,-7.660732588396755]}"
2071,-15.016039621880848,-49.30772035479388,1,"{""type"":""Point"",""coordinates"":[-49.30772035479388,-15.016039621880848]}"
2075,-10.958181698388165,-52.34564226847361,1,"{""type"":""Point"",""coordinates"":[-52.34564226847361,-10.958181698388165]}"
2082,-9.435880830119897,-35.74221398429775,1,"{""type"":""Point"",""coordinates"":[-35.74221398429775,-9.435880830119897]}"
2087,-16.419015119090727,-39.67517443269484,1,"{""type"":""Point"",""coordinates"":[-39.67517443269484,-16.419015119090727]}"
2089,-1.7891100537020315,-46.15344070196399,1,"{""type"":""Point"",""coordinates"":[-46.15344070196399,-1.7891100537020315]}"
2092,-15.953332516475083,-51.477572830929375,1,"{""type"":""Point"",""coordinates"":[-51.477572830929375,-15.953332516475083]}"
2095,2.753646307806048,-61.43957315736217,1,"{""type"":""Point"",""coordinates"":[-61.43957315736217,2.753646307806048]}"
2096,-6.061656329341817,-51.795920262796024,1,"{""type"":""Point"",""coordinates"":[-51.795920262796024,-6.061656329341817]}"
2100,-22.014453851822864,-43.47543465750871,1,"{""type"":""Point"",""coordinates"":[-43.47543465750871,-22.014453851822864]}"
2106,-12.643463657703187,-56.560617621443406,1,"{""type"":""Point"",""coordinates"":[-56.560617621443406,-12.643463657703187]}"
2114,-16.88040638930101,-55.0595137054386,1,"{""type"":""Point"",""coordinates"":[-55.0595137054386,-16.88040638930101]}"
2116,-15.870889387640242,-57.96813291034575,1,"{""type"":""Point"",""coordinates"":[-57.96813291034575,-15.870889387640242]}"
2118,-9.240842765075444,-49.691519301568576,1,"{""type"":""Point"",""coordinates"":[-49.691519301568576,-9.240842765075444]}"
2119,-15.144750826263925,-54.663409194993406,1,"{""type"":""Point"",""coordinates"":[-54.663409194993406,-15.144750826263925]}"
2121,-29.808600352878415,-55.27330450136497,1,"{""type"":""Point"",""coordinates"":[-55.27330450136497,-29.808600352878415]}"
2123,-15.258650427932352,-59.39544350590674,1,"{""type"":""Point"",""coordinates"":[-59.39544350590674,-15.258650427932352]}"
2124,-19.36326828399513,-57.494276162430545,1,"{""type"":""Point"",""coordinates"":[-57.494276162430545,-19.36326828399513]}"
2126,-31.06093108286822,-54.324678144474156,1,"{""type"":""Point"",""coordinates"":[-54.324678144474156,-31.06093108286822]}"
2128,-6.176480412495023,-47.84259124425979,1,"{""type"":""Point"",""coordinates"":[-47.84259124425979,-6.176480412495023]}"
2129,-0.9463364560215891,-47.87605637076322,1,"{""type"":""Point"",""coordinates"":[-47.87605637076322,-0.9463364560215891]}"
2132,-17.13982001577729,-40.998373422940595,1,"{""type"":""Point"",""coordinates"":[-40.998373422940595,-17.13982001577729]}"
2135,-5.577940305268617,-50.30278050994027,1,"{""type"":""Point"",""coordinates"":[-50.30278050994027,-5.577940305268617]}"
2136,-20.52504489934814,-51.766951256724965,1,"{""type"":""Point"",""coordinates"":[-51.766951256724965,-20.52504489934814]}"
2142,-15.709967370197182,-59.09405876785729,1,"{""type"":""Point"",""coordinates"":[-59.09405876785729,-15.709967370197182]}"
2146,-13.580072972784858,-58.72096022578243,1,"{""type"":""Point"",""coordinates"":[-58.72096022578243,-13.580072972784858]}"
2149,-8.412304732474917,-55.451268259593675,1,"{""type"":""Point"",""coordinates"":[-55.451268259593675,-8.412304732474917]}"
2152,-2.825708641829009,-46.81127677206805,1,"{""type"":""Point"",""coordinates"":[-46.81127677206805,-2.825708641829009]}"
2154,-14.119879634434417,-50.554593624983426,1,"{""type"":""Point"",""coordinates"":[-50.554593624983426,-14.119879634434417]}"
2159,-21.400417894235844,-54.07839031671045,1,"{""type"":""Point"",""coordinates"":[-54.07839031671045,-21.400417894235844]}"
2161,-29.20578682439472,-54.60095437071848,1,"{""type"":""Point"",""coordinates"":[-54.60095437071848,-29.20578682439472]}"
2169,-17.037542385710047,-55.6875582525037,1,"{""type"":""Point"",""coordinates"":[-55.6875582525037,-17.037542385710047]}"
2174,-10.266794093226313,-55.03556240570414,1,"{""type"":""Point"",""coordinates"":[-55.03556240570414,-10.266794093226313]}"
2178,-6.3686144044526385,-61.807258285315775,1,"{""type"":""Point"",""coordinates"":[-61.807258285315775,-6.3686144044526385]}"
2182,-11.691506184175486,-56.26549337036248,1,"{""type"":""Point"",""coordinates"":[-56.26549337036248,-11.691506184175486]}"
2187,-30.379818929057866,-54.29655064306723,1,"{""type"":""Point"",""coordinates"":[-54.29655064306723,-30.379818929057866]}"
2189,-3.7069861476921475,-49.43102520139481,1,"{""type"":""Point"",""coordinates"":[-49.43102520139481,-3.7069861476921475]}"
2192,-15.121848162515526,-49.074793123134185,1,"{""type"":""Point"",""coordinates"":[-49.074793123134185,-15.121848162515526]}"
2193,-9.366332666845768,-59.516996954301874,1,"{""type"":""Point"",""coordinates"":[-59.516996954301874,-9.366332666845768]}"
2203,-19.431074405180322,-51.86955268480476,1,"{""type"":""Point"",""coordinates"":[-51.86955268480476,-19.431074405180322]}"
2205,-10.255843175217457,-67.71071030399182,1,"{""type"":""Point"",""coordinates"":[-67.71071030399182,-10.255843175217457]}"
2208,-9.73421834573025,-63.43544685551713,1,"{""type"":""Point"",""coordinates"":[-63.43544685551713,-9.73421834573025]}"
2210,-10.681916275404854,-49.44923431263295,1,"{""type"":""Point"",""coordinates"":[-49.44923431263295,-10.681916275404854]}"
2214,-6.007813093361625,-51.72001086305083,1,"{""type"":""Point"",""coordinates"":[-51.72001086305083,-6.007813093361625]}"
2217,-10.590892961240018,-52.03181691750092,1,"{""type"":""Point"",""coordinates"":[-52.03181691750092,-10.590892961240018]}"
2225,-8.215656001516535,-70.41805758548884,1,"{""type"":""Point"",""coordinates"":[-70.41805758548884,-8.215656001516535]}"
2226,-21.037538239667008,-50.40515103306772,1,"{""type"":""Point"",""coordinates"":[-50.40515103306772,-21.037538239667008]}"
2227,-3.652168849536311,-48.06851312039091,1,"{""type"":""Point"",""coordinates"":[-48.06851312039091,-3.652168849536311]}"
2228,-24.10139739732614,-53.04953448382295,1,"{""type"":""Point"",""coordinates"":[-53.04953448382295,-24.10139739732614]}"
2231,-3.5609181083304424,-58.50010414029795,1,"{""type"":""Point"",""coordinates"":[-58.50010414029795,-3.5609181083304424]}"
2233,-13.533101087847983,-53.63208494435689,1,"{""type"":""Point"",""coordinates"":[-53.63208494435689,-13.533101087847983]}"
2237,-18.366106065320277,-55.07408244472574,1,"{""type"":""Point"",""coordinates"":[-55.07408244472574,-18.366106065320277]}"
2244,-6.796402166830343,-50.117803218076745,1,"{""type"":""Point"",""coordinates"":[-50.117803218076745,-6.796402166830343]}"
2246,-1.3401756259967157,-62.41735099997433,1,"{""type"":""Point"",""coordinates"":[-62.41735099997433,-1.3401756259967157]}"
2247,-2.857800774733375,-48.68607603255353,1,"{""type"":""Point"",""coordinates"":[-48.68607603255353,-2.857800774733375]}"
2248,-15.031305348873628,-55.7569225696168,1,"{""type"":""Point"",""coordinates"":[-55.7569225696168,-15.031305348873628]}"
2254,-18.380903413423614,-51.30597325014298,1,"{""type"":""Point"",""coordinates"":[-51.30597325014298,-18.380903413423614]}"
2256,-14.731758258742367,-53.04577692874618,1,"{""type"":""Point"",""coordinates"":[-53.04577692874618,-14.731758258742367]}"
2278,-28.993634670813552,-54.882876043811464,1,"{""type"":""Point"",""coordinates"":[-54.882876043811464,-28.993634670813552]}"
2281,-4.100772614103844,-56.203788489589655,1,"{""type"":""Point"",""coordinates"":[-56.203788489589655,-4.100772614103844]}"
2284,-18.135638024137414,-54.9584892477913,1,"{""type"":""Point"",""coordinates"":[-54.9584892477913,-18.135638024137414]}"
2285,-17.761736080512897,-54.560080097301,1,"{""type"":""Point"",""coordinates"":[-54.560080097301,-17.761736080512897]}"
2289,3.9947143820237914,-51.572103411716704,1,"{""type"":""Point"",""coordinates"":[-51.572103411716704,3.9947143820237914]}"
2291,-27.40453130014396,-48.872373297859845,1,"{""type"":""Point"",""coordinates"":[-48.872373297859845,-27.40453130014396]}"
2297,-10.914047540982615,-48.20182013660651,1,"{""type"":""Point"",""coordinates"":[-48.20182013660651,-10.914047540982615]}"
2301,-30.26408642951868,-53.59259025877357,1,"{""type"":""Point"",""coordinates"":[-53.59259025877357,-30.26408642951868]}"
2306,-14.55242828489975,-55.88705876067666,1,"{""type"":""Point"",""coordinates"":[-55.88705876067666,-14.55242828489975]}"
2313,-29.995313295687588,-55.105655250603434,1,"{""type"":""Point"",""coordinates"":[-55.105655250603434,-29.995313295687588]}"
2314,-16.624874117876583,-53.249453535889415,1,"{""type"":""Point"",""coordinates"":[-53.249453535889415,-16.624874117876583]}"
2316,-12.966754415066312,-61.075947243778685,1,"{""type"":""Point"",""coordinates"":[-61.075947243778685,-12.966754415066312]}"
2318,-10.194476090330035,-50.97108931478884,1,"{""type"":""Point"",""coordinates"":[-50.97108931478884,-10.194476090330035]}"
2320,-10.013293479675928,-62.92084351259245,1,"{""type"":""Point"",""coordinates"":[-62.92084351259245,-10.013293479675928]}"
2323,-12.944251131891734,-50.47697294403576,1,"{""type"":""Point"",""coordinates"":[-50.47697294403576,-12.944251131891734]}"
2328,-17.74583991827383,-53.24675984921332,1,"{""type"":""Point"",""coordinates"":[-53.24675984921332,-17.74583991827383]}"
2329,-9.939438191094474,-62.21887531192893,1,"{""type"":""Point"",""coordinates"":[-62.21887531192893,-9.939438191094474]}"
2330,-2.4060211901215562,-47.41414498437726,1,"{""type"":""Point"",""coordinates"":[-47.41414498437726,-2.4060211901215562]}"
2336,-1.866296077655535,-47.20883517617441,1,"{""type"":""Point"",""coordinates"":[-47.20883517617441,-1.866296077655535]}"
2338,-3.740050017140111,-54.50439599245087,1,"{""type"":""Point"",""coordinates"":[-54.50439599245087,-3.740050017140111]}"
2348,-12.340540582307186,-60.798951705682335,1,"{""type"":""Point"",""coordinates"":[-60.798951705682335,-12.340540582307186]}"
2350,-8.726087045057076,-55.295368823633844,1,"{""type"":""Point"",""coordinates"":[-55.295368823633844,-8.726087045057076]}"
2353,-18.514773739894718,-53.441116457163886,1,"{""type"":""Point"",""coordinates"":[-53.441116457163886,-18.514773739894718]}"
2354,-8.531093784404478,-49.41073670616938,1,"{""type"":""Point"",""coordinates"":[-49.41073670616938,-8.531093784404478]}"
2355,-10.427315237297458,-61.42027361507902,1,"{""type"":""Point"",""coordinates"":[-61.42027361507902,-10.427315237297458]}"
2356,-19.18371603312285,-52.48178861417225,1,"{""type"":""Point"",""coordinates"":[-52.48178861417225,-19.18371603312285]}"
2366,-20.904643660775967,-52.48537546638172,1,"{""type"":""Point"",""coordinates"":[-52.48537546638172,-20.904643660775967]}"
2369,-17.061277951673034,-54.67326380674711,1,"{""type"":""Point"",""coordinates"":[-54.67326380674711,-17.061277951673034]}"
2373,-2.2769932953220984,-47.67878855177707,1,"{""type"":""Point"",""coordinates"":[-47.67878855177707,-2.2769932953220984]}"
2383,-7.811110707243034,-48.263355040534435,1,"{""type"":""Point"",""coordinates"":[-48.263355040534435,-7.811110707243034]}"
2384,-11.550908903529386,-54.360611053571404,1,"{""type"":""Point"",""coordinates"":[-54.360611053571404,-11.550908903529386]}"
2391,-18.750620423619207,-52.24881097593828,1,"{""type"":""Point"",""coordinates"":[-52.24881097593828,-18.750620423619207]}"
2393,-3.711210699309778,-49.469969563510055,1,"{""type"":""Point"",""coordinates"":[-49.469969563510055,-3.711210699309778]}"
2394,-3.1597227250776894,-54.48822968928602,1,"{""type"":""Point"",""coordinates"":[-54.48822968928602,-3.1597227250776894]}"
2399,-10.88252056992499,-56.1784026690994,1,"{""type"":""Point"",""coordinates"":[-56.1784026690994,-10.88252056992499]}"
2400,-19.966409977560073,-53.57330944756699,1,"{""type"":""Point"",""coordinates"":[-53.57330944756699,-19.966409977560073]}"
2403,-24.805800121859107,-51.76318182292995,1,"{""type"":""Point"",""coordinates"":[-51.76318182292995,-24.805800121859107]}"
2405,-6.008275969617169,-65.49218334779847,1,"{""type"":""Point"",""coordinates"":[-65.49218334779847,-6.008275969617169]}"
2432,-16.876189134483592,-40.4902109359886,1,"{""type"":""Point"",""coordinates"":[-40.4902109359886,-16.876189134483592]}"
2435,-6.033938845204302,-51.63031173378965,1,"{""type"":""Point"",""coordinates"":[-51.63031173378965,-6.033938845204302]}"
2438,-5.281190981305476,-50.494690392532625,1,"{""type"":""Point"",""coordinates"":[-50.494690392532625,-5.281190981305476]}"
2440,-12.741275019005071,-56.48972024966733,1,"{""type"":""Point"",""coordinates"":[-56.48972024966733,-12.741275019005071]}"
2441,-8.985007908426654,-48.087956212033774,1,"{""type"":""Point"",""coordinates"":[-48.087956212033774,-8.985007908426654]}"
2448,-14.16032902463941,-54.6269172061964,1,"{""type"":""Point"",""coordinates"":[-54.6269172061964,-14.16032902463941]}"
2456,-3.8788717397832344,-50.23192502593344,1,"{""type"":""Point"",""coordinates"":[-50.23192502593344,-3.8788717397832344]}"
2457,-1.7163972436867532,-55.88979734328263,1,"{""type"":""Point"",""coordinates"":[-55.88979734328263,-1.7163972436867532]}"
2460,-29.47534034757645,-55.36065828049353,1,"{""type"":""Point"",""coordinates"":[-55.36065828049353,-29.47534034757645]}"
2465,-16.14941651716543,-54.55226053584379,1,"{""type"":""Point"",""coordinates"":[-54.55226053584379,-16.14941651716543]}"
2472,-18.158195102136027,-55.74560990699001,1,"{""type"":""Point"",""coordinates"":[-55.74560990699001,-18.158195102136027]}"
2473,-30.89512224901191,-55.48959461383506,1,"{""type"":""Point"",""coordinates"":[-55.48959461383506,-30.89512224901191]}"
2477,-3.8019192192676092,-50.84459839797847,1,"{""type"":""Point"",""coordinates"":[-50.84459839797847,-3.8019192192676092]}"
2480,-0.5118796653495549,-63.210092534288,1,"{""type"":""Point"",""coordinates"":[-63.210092534288,-0.5118796653495549]}"
2482,-21.519157914943005,-42.68472046576887,1,"{""type"":""Point"",""coordinates"":[-42.68472046576887,-21.519157914943005]}"
2487,-1.160400121209908,-46.78510079065766,1,"{""type"":""Point"",""coordinates"":[-46.78510079065766,-1.160400121209908]}"
2496,-10.96686408984719,-65.21064648542355,1,"{""type"":""Point"",""coordinates"":[-65.21064648542355,-10.96686408984719]}"
2497,-24.535043844758178,-52.49381693223282,1,"{""type"":""Point"",""coordinates"":[-52.49381693223282,-24.535043844758178]}"
2509,0.9153197237701076,-67.17036698452702,1,"{""type"":""Point"",""coordinates"":[-67.17036698452702,0.9153197237701076]}"
2512,-5.360591728793444,-35.51235704668379,1,"{""type"":""Point"",""coordinates"":[-35.51235704668379,-5.360591728793444]}"
2513,-18.65648386680447,-49.77366961388047,1,"{""type"":""Point"",""coordinates"":[-49.77366961388047,-18.65648386680447]}"
2519,-1.6475293350533342,-46.35049372733607,1,"{""type"":""Point"",""coordinates"":[-46.35049372733607,-1.6475293350533342]}"
2520,-8.912953385941732,-62.18580664032304,1,"{""type"":""Point"",""coordinates"":[-62.18580664032304,-8.912953385941732]}"
2522,-5.86262067521156,-48.99466863245895,1,"{""type"":""Point"",""coordinates"":[-48.99466863245895,-5.86262067521156]}"
2528,-15.532779356825257,-52.40116949847219,1,"{""type"":""Point"",""coordinates"":[-52.40116949847219,-15.532779356825257]}"
2531,-11.586975897118327,-51.88639225855919,1,"{""type"":""Point"",""coordinates"":[-51.88639225855919,-11.586975897118327]}"
2538,-8.456594322229892,-55.32572972857278,1,"{""type"":""Point"",""coordinates"":[-55.32572972857278,-8.456594322229892]}"
2541,-30.8833423759882,-53.141220258946056,1,"{""type"":""Point"",""coordinates"":[-53.141220258946056,-30.8833423759882]}"
2546,-6.29330448938183,-49.284789858424105,1,"{""type"":""Point"",""coordinates"":[-49.284789858424105,-6.29330448938183]}"
2552,0.8238107772642482,-51.28242612699628,1,"{""type"":""Point"",""coordinates"":[-51.28242612699628,0.8238107772642482]}"
2556,-12.1395911530752,-64.41412087452734,1,"{""type"":""Point"",""coordinates"":[-64.41412087452734,-12.1395911530752]}"
2560,-9.027381674894835,-35.5190090792316,1,"{""type"":""Point"",""coordinates"":[-35.5190090792316,-9.027381674894835]}"
2568,-15.869324077248807,-56.09666156584546,1,"{""type"":""Point"",""coordinates"":[-56.09666156584546,-15.869324077248807]}"
2570,-9.10042529176054,-64.18198500885165,1,"{""type"":""Point"",""coordinates"":[-64.18198500885165,-9.10042529176054]}"
2571,-14.104702763451025,-51.94806388980481,1,"{""type"":""Point"",""coordinates"":[-51.94806388980481,-14.104702763451025]}"
2573,-6.652050068431531,-52.71765109334227,1,"{""type"":""Point"",""coordinates"":[-52.71765109334227,-6.652050068431531]}"
2577,-29.801279228067276,-56.10672601524041,1,"{""type"":""Point"",""coordinates"":[-56.10672601524041,-29.801279228067276]}"
2582,-14.00060831588278,-51.77950658141975,1,"{""type"":""Point"",""coordinates"":[-51.77950658141975,-14.00060831588278]}"
2596,-9.62606369671032,-56.79879170516675,1,"{""type"":""Point"",""coordinates"":[-56.79879170516675,-9.62606369671032]}"
2603,-2.4473471326938148,-49.62146014484247,1,"{""type"":""Point"",""coordinates"":[-49.62146014484247,-2.4473471326938148]}"
2616,-4.372612549392329,-48.737713952276394,1,"{""type"":""Point"",""coordinates"":[-48.737713952276394,-4.372612549392329]}"
2618,-14.535253652847159,-57.67997365065166,1,"{""type"":""Point"",""coordinates"":[-57.67997365065166,-14.535253652847159]}"
2623,-1.3909784730856927,-47.3662712565898,1,"{""type"":""Point"",""coordinates"":[-47.3662712565898,-1.3909784730856927]}"
2634,-19.368966382692133,-55.29376077481621,1,"{""type"":""Point"",""coordinates"":[-55.29376077481621,-19.368966382692133]}"
2635,-2.7387741290893812,-49.31449564865121,1,"{""type"":""Point"",""coordinates"":[-49.31449564865121,-2.7387741290893812]}"
2639,-5.700933263067445,-49.34950631306872,1,"{""type"":""Point"",""coordinates"":[-49.34950631306872,-5.700933263067445]}"
2641,-29.755585934948773,-52.24286504257941,1,"{""type"":""Point"",""coordinates"":[-52.24286504257941,-29.755585934948773]}"
2649,-9.151025187823913,-70.7908233488442,1,"{""type"":""Point"",""coordinates"":[-70.7908233488442,-9.151025187823913]}"
2650,-7.350231495208611,-50.26332908892027,1,"{""type"":""Point"",""coordinates"":[-50.26332908892027,-7.350231495208611]}"
2659,-7.822703879909342,-48.38533322972541,1,"{""type"":""Point"",""coordinates"":[-48.38533322972541,-7.822703879909342]}"
2664,-10.538844677594343,-68.7266012755161,1,"{""type"":""Point"",""coordinates"":[-68.7266012755161,-10.538844677594343]}"
2667,-12.092753548991748,-49.649799580394394,1,"{""type"":""Point"",""coordinates"":[-49.649799580394394,-12.092753548991748]}"
2682,-18.39110930066459,-54.62588555773371,1,"{""type"":""Point"",""coordinates"":[-54.62588555773371,-18.39110930066459]}"
2683,-15.809448706639566,-59.13215366603352,1,"{""type"":""Point"",""coordinates"":[-59.13215366603352,-15.809448706639566]}"
2685,-11.308926489306051,-48.41996956338954,1,"{""type"":""Point"",""coordinates"":[-48.41996956338954,-11.308926489306051]}"
2689,-14.62895990217673,-58.840253362983255,1,"{""type"":""Point"",""coordinates"":[-58.840253362983255,-14.62895990217673]}"
2693,-29.104328351699557,-51.879213464026364,1,"{""type"":""Point"",""coordinates"":[-51.879213464026364,-29.104328351699557]}"
2695,-12.295936934062825,-64.3663851199166,1,"{""type"":""Point"",""coordinates"":[-64.3663851199166,-12.295936934062825]}"
2707,-10.751153160575972,-48.798083571855656,1,"{""type"":""Point"",""coordinates"":[-48.798083571855656,-10.751153160575972]}"
2713,-29.91181389616127,-53.257672859607794,1,"{""type"":""Point"",""coordinates"":[-53.257672859607794,-29.91181389616127]}"
2724,-29.771878060672314,-53.141401849005526,1,"{""type"":""Point"",""coordinates"":[-53.141401849005526,-29.771878060672314]}"
2726,-3.571791455125072,-47.53725436891934,1,"{""type"":""Point"",""coordinates"":[-47.53725436891934,-3.571791455125072]}"
2728,-3.3688000004361354,-49.70249615349125,1,"{""type"":""Point"",""coordinates"":[-49.70249615349125,-3.3688000004361354]}"
2731,-9.879599412336871,-63.451885847045574,1,"{""type"":""Point"",""coordinates"":[-63.451885847045574,-9.879599412336871]}"
2744,-3.538111387185328,-50.90111479832596,1,"{""type"":""Point"",""coordinates"":[-50.90111479832596,-3.538111387185328]}"
2751,-1.713782000342232,-55.48729340843085,1,"{""type"":""Point"",""coordinates"":[-55.48729340843085,-1.713782000342232]}"
2753,2.569600518761163,-61.46917635517421,1,"{""type"":""Point"",""coordinates"":[-61.46917635517421,2.569600518761163]}"
2764,-22.039902544199823,-55.114952986968284,1,"{""type"":""Point"",""coordinates"":[-55.114952986968284,-22.039902544199823]}"
2768,-18.928600884034676,-41.17373572410687,1,"{""type"":""Point"",""coordinates"":[-41.17373572410687,-18.928600884034676]}"
2771,-1.1308754747898961,-47.78105277749938,1,"{""type"":""Point"",""coordinates"":[-47.78105277749938,-1.1308754747898961]}"
2774,-2.511117705948028,-59.699613384642326,1,"{""type"":""Point"",""coordinates"":[-59.699613384642326,-2.511117705948028]}"
2777,-7.715280508572522,-49.71867239526428,1,"{""type"":""Point"",""coordinates"":[-49.71867239526428,-7.715280508572522]}"
2782,-4.671677391914025,-47.19316314318371,1,"{""type"":""Point"",""coordinates"":[-47.19316314318371,-4.671677391914025]}"
2785,-3.7370665652183916,-48.05638892998516,1,"{""type"":""Point"",""coordinates"":[-48.05638892998516,-3.7370665652183916]}"
2799,-9.378961001789023,-63.40355418350309,1,"{""type"":""Point"",""coordinates"":[-63.40355418350309,-9.378961001789023]}"
2800,-13.789120229012093,-51.6438005213958,1,"{""type"":""Point"",""coordinates"":[-51.6438005213958,-13.789120229012093]}"
2802,-2.1575408533479212,-52.049135310219405,1,"{""type"":""Point"",""coordinates"":[-52.049135310219405,-2.1575408533479212]}"
2805,-14.563466572495003,-55.887126098335116,1,"{""type"":""Point"",""coordinates"":[-55.887126098335116,-14.563466572495003]}"
2808,-15.5051077821751,-50.57115736274378,1,"{""type"":""Point"",""coordinates"":[-50.57115736274378,-15.5051077821751]}"
2811,-10.975195988773537,-48.384111518556196,1,"{""type"":""Point"",""coordinates"":[-48.384111518556196,-10.975195988773537]}"
2813,-8.807625870480424,-35.23561157538941,1,"{""type"":""Point"",""coordinates"":[-35.23561157538941,-8.807625870480424]}"
2814,-13.238192614128765,-50.78220217902391,1,"{""type"":""Point"",""coordinates"":[-50.78220217902391,-13.238192614128765]}"
2815,-14.329184456396048,-57.75960726086069,1,"{""type"":""Point"",""coordinates"":[-57.75960726086069,-14.329184456396048]}"
2823,-8.007975055883067,-50.78632227506399,1,"{""type"":""Point"",""coordinates"":[-50.78632227506399,-8.007975055883067]}"
2825,-11.831769989991678,-61.986581417866404,1,"{""type"":""Point"",""coordinates"":[-61.986581417866404,-11.831769989991678]}"
2826,-4.21938815150194,-56.25771940832996,1,"{""type"":""Point"",""coordinates"":[-56.25771940832996,-4.21938815150194]}"
2828,3.0202126462400387,-60.43280502376665,1,"{""type"":""Point"",""coordinates"":[-60.43280502376665,3.0202126462400387]}"
2830,-10.668575360465704,-62.991944708968035,1,"{""type"":""Point"",""coordinates"":[-62.991944708968035,-10.668575360465704]}"
2833,-10.292021567979864,-57.65038068624877,1,"{""type"":""Point"",""coordinates"":[-57.65038068624877,-10.292021567979864]}"
2845,-10.63879563302738,-64.71866321750741,1,"{""type"":""Point"",""coordinates"":[-64.71866321750741,-10.63879563302738]}"
2848,-6.874376275990673,-54.104072712454844,1,"{""type"":""Point"",""coordinates"":[-54.104072712454844,-6.874376275990673]}"
2854,-11.909939241534733,-52.46465412041283,1,"{""type"":""Point"",""coordinates"":[-52.46465412041283,-11.909939241534733]}"
2855,-7.156754143459728,-50.0147950728924,1,"{""type"":""Point"",""coordinates"":[-50.0147950728924,-7.156754143459728]}"
2856,-16.140264653606007,-59.03590933213679,1,"{""type"":""Point"",""coordinates"":[-59.03590933213679,-16.140264653606007]}"
2858,-9.373085325340272,-67.44045583152966,1,"{""type"":""Point"",""coordinates"":[-67.44045583152966,-9.373085325340272]}"
2859,-3.3562766564478532,-51.21803854435058,1,"{""type"":""Point"",""coordinates"":[-51.21803854435058,-3.3562766564478532]}"
2860,-5.390823778155918,-50.69278855456763,1,"{""type"":""Point"",""coordinates"":[-50.69278855456763,-5.390823778155918]}"
2864,-0.3483709104915491,-63.49448315128743,1,"{""type"":""Point"",""coordinates"":[-63.49448315128743,-0.3483709104915491]}"
2878,-12.638926210890991,-60.30837443467928,1,"{""type"":""Point"",""coordinates"":[-60.30837443467928,-12.638926210890991]}"
2880,-11.297128172720305,-49.263487873288106,1,"{""type"":""Point"",""coordinates"":[-49.263487873288106,-11.297128172720305]}"
2882,-4.101930067312222,-38.16006957956807,1,"{""type"":""Point"",""coordinates"":[-38.16006957956807,-4.101930067312222]}"
2891,-25.079185535193098,-51.12424689491217,1,"{""type"":""Point"",""coordinates"":[-51.12424689491217,-25.079185535193098]}"
2894,-13.275790102532092,-53.1032797242584,1,"{""type"":""Point"",""coordinates"":[-53.1032797242584,-13.275790102532092]}"
2895,-17.58235249724008,-53.17189647337695,1,"{""type"":""Point"",""coordinates"":[-53.17189647337695,-17.58235249724008]}"
2896,-12.038548719359321,-60.64021833347647,1,"{""type"":""Point"",""coordinates"":[-60.64021833347647,-12.038548719359321]}"
2904,-3.7796471218616015,-46.789824861036834,1,"{""type"":""Point"",""coordinates"":[-46.789824861036834,-3.7796471218616015]}"
2906,-15.20883587970601,-50.63211627683342,1,"{""type"":""Point"",""coordinates"":[-50.63211627683342,-15.20883587970601]}"
2919,0.11173933812490536,-51.14751230360077,1,"{""type"":""Point"",""coordinates"":[-51.14751230360077,0.11173933812490536]}"
2922,-15.336483471965565,-50.49163015891164,1,"{""type"":""Point"",""coordinates"":[-50.49163015891164,-15.336483471965565]}"
2925,-4.626799348566158,-46.97014259275086,1,"{""type"":""Point"",""coordinates"":[-46.97014259275086,-4.626799348566158]}"
2929,-16.635305138168455,-53.38215538625532,1,"{""type"":""Point"",""coordinates"":[-53.38215538625532,-16.635305138168455]}"
2930,-2.977812418717346,-47.72797088224855,1,"{""type"":""Point"",""coordinates"":[-47.72797088224855,-2.977812418717346]}"
2935,-27.156763799529173,-52.026461225897805,1,"{""type"":""Point"",""coordinates"":[-52.026461225897805,-27.156763799529173]}"
2936,-0.5942503104551584,-63.112003225567186,1,"{""type"":""Point"",""coordinates"":[-63.112003225567186,-0.5942503104551584]}"
2940,-21.25799927314508,-56.24961655736072,1,"{""type"":""Point"",""coordinates"":[-56.24961655736072,-21.25799927314508]}"
2941,-21.549013570725407,-53.250333826069046,1,"{""type"":""Point"",""coordinates"":[-53.250333826069046,-21.549013570725407]}"
2949,-3.4044695198005925,-48.65569652299091,1,"{""type"":""Point"",""coordinates"":[-48.65569652299091,-3.4044695198005925]}"
2958,-13.263234760452667,-57.03451423877205,1,"{""type"":""Point"",""coordinates"":[-57.03451423877205,-13.263234760452667]}"
2960,-4.581163809666289,-48.752114977748626,1,"{""type"":""Point"",""coordinates"":[-48.752114977748626,-4.581163809666289]}"
2964,-20.63974367353641,-51.186877491205124,1,"{""type"":""Point"",""coordinates"":[-51.186877491205124,-20.63974367353641]}"
2967,-9.04764033224227,-54.697453958953446,1,"{""type"":""Point"",""coordinates"":[-54.697453958953446,-9.04764033224227]}"
